order_id,inventory_item_id,gender,status,created_at,shipped_at,delivered_at,returned_at,sale_price,num_of_item,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_distribution_center_id
23838,93440,F,Shipped,2023-06-09 02:16:25.000000 UTC,2023-06-08 07:07:00.000000 UTC,,,10.0,3,,4.9499999918043605,Intimates,Fruit of the Loom Women's 6-Pack Cotton Hi-Cut Briefs,Fruit of the Loom,10.0,Women,10
82146,321327,F,Processing,2023-05-24 10:14:24.000000 UTC,,,,25.0,2,,13.999999966472387,Intimates,Fruit of the Loom Women's 6-Pack Cotton Hipster,Fruit of the Loom,25.0,Women,10
121072,473360,F,Returned,2023-03-08 01:33:59.000000 UTC,2023-03-06 14:23:00.000000 UTC,2023-03-11 13:48:00.000000 UTC,2023-03-13 02:17:00.000000 UTC,25.0,2,,13.999999966472387,Intimates,Fruit of the Loom Women's 6-Pack Cotton Hipster,Fruit of the Loom,25.0,Women,10
53892,210990,F,Cancelled,2023-01-22 07:19:58.000000 UTC,,,,25.0,2,,13.675000006332994,Intimates,Fruit of the Loom Women's 6-Pack Cotton Low Rise Briefs,Fruit of the Loom,25.0,Women,10
86462,338190,F,Complete,2023-01-03 15:51:48.000000 UTC,2023-01-02 13:45:00.000000 UTC,2023-01-07 09:37:00.000000 UTC,,11.899999618530272,4,,6.52119977375418,Intimates,Fruit of the Loom Women's 6-Pack Heather Briefs,Fruit of the Loom,11.899999618530272,Women,10
95189,371983,F,Processing,2023-03-13 15:53:14.000000 UTC,,,,18.979999542236328,1,,9.565919746378361,Intimates,Full Slip with Adjustable Straps,Illusion,18.979999542236328,Women,10
45434,177999,F,Complete,2023-04-05 06:14:02.000000 UTC,2023-04-07 22:31:00.000000 UTC,2023-04-11 11:35:00.000000 UTC,,14.0,1,,7.5599999874830237,Intimates,Full Slip with Adjustable Straps available in plus sizes! White 44-3xl,Ilusion,14.0,Women,9
6289,24744,F,Cancelled,2023-02-13 06:17:07.000000 UTC,,,,20.0,2,,9.84000001102686,Intimates,Full Slip with adjustable straps with lace,Ilusion,20.0,Women,9
75976,297273,F,Shipped,2023-02-01 15:31:55.000000 UTC,2023-02-04 15:53:00.000000 UTC,,,20.0,1,,9.84000001102686,Intimates,Full Slip with adjustable straps with lace,Ilusion,20.0,Women,9
329,1312,F,Shipped,2023-04-14 14:04:08.000000 UTC,2023-04-17 17:00:00.000000 UTC,,,8.6099996566772461,1,,4.6666198090437057,Intimates,Garter With Mini Gun In Holster (Standard;One Size),Roma Costume,8.6099996566772461,Women,5
88896,347755,F,Processing,2023-05-18 03:45:03.000000 UTC,,,,8.6099996566772461,1,,4.6666198090437057,Intimates,Garter With Mini Gun In Holster (Standard;One Size),Roma Costume,8.6099996566772461,Women,5
112339,439179,F,Cancelled,2023-03-04 16:36:50.000000 UTC,,,,18.0,1,,10.278000008314848,Intimates,Gemsli Classica Nylon Half Slip with Tiny Lace Cling Free # HK300,Gemsli,18.0,Women,6
7515,29615,F,Shipped,2023-03-28 12:45:01.000000 UTC,2023-03-31 05:31:00.000000 UTC,,,32.0,4,,18.431999981403351,Intimates,Gemsli Satin Pleasure Satin Half Slip with Novelty Lace Cling Free # HW304,Gemsli,32.0,Women,6
53287,208590,F,Shipped,2023-03-23 14:42:46.000000 UTC,2023-03-23 10:27:00.000000 UTC,,,16.989999771118164,2,,8.85178987594232,Intimates,Girl's Full Tea Length Tricot Slip,C.C. World,16.989999771118164,Women,5
89923,351707,F,Processing,2023-05-22 10:09:59.000000 UTC,,,,54.0,1,,29.3759999871254,Intimates,Giselle Babydoll,PassionSpice,54.0,Women,5
43224,169577,F,Cancelled,2023-01-15 04:15:03.000000 UTC,,,,39.9900016784668,1,,21.4746308831618,Intimates,Glamorise Women's Complete Comfort Front Close Leisure Bra #1803,Glamorise,39.9900016784668,Women,6
23707,92956,F,Cancelled,2023-02-13 23:44:41.000000 UTC,,,,43.9900016784668,4,,21.687070777010469,Intimates,Glamorise Women's Elegance Front Close Underwire Bra,Glamorise,43.9900016784668,Women,6
55668,217809,F,Processing,2023-01-17 00:43:46.000000 UTC,,,,41.9900016784668,2,,22.800570894513577,Intimates,Glamorise Women's Elegance Soft Cup Bra,Glamorise,41.9900016784668,Women,6
123179,481715,F,Complete,2023-06-04 08:14:13.000000 UTC,2023-06-06 06:27:00.000000 UTC,2023-06-08 17:20:00.000000 UTC,,44.9900016784668,2,,22.000110739651468,Intimates,Glamorise Women's No Bounce Full Support Sport Bra,Glamorise,44.9900016784668,Women,6
75097,293844,F,Complete,2023-01-19 00:29:23.000000 UTC,2023-01-18 00:30:00.000000 UTC,2023-01-22 19:00:00.000000 UTC,,35.9900016784668,4,,17.7070808456485,Intimates,Glamorise Women's Soft Shoulders Lightly Lined Bra   #1100,Glamorise,35.9900016784668,Women,6
16450,64434,F,Shipped,2023-03-15 05:23:21.000000 UTC,2023-03-13 19:54:00.000000 UTC,,,42.9900016784668,2,,23.343570894111245,Intimates,Glamorise Women's Wonderwire Front Close Stretch Lace Bra #9245,Glamorise,42.9900016784668,Women,6
79348,310551,F,Processing,2023-04-21 01:32:49.000000 UTC,,,,69.0,1,,38.639999907463782,Intimates,Glamourmom Long Tank,Glamourmom,69.0,Women,6
87541,342398,F,Cancelled,2023-03-10 23:01:28.000000 UTC,,,,25.0,4,,13.474999973550441,Intimates,Glamourmom Nursing Bra Basic Tank,Glamourmom,25.0,Women,6
9995,39179,F,Complete,2023-06-09 10:27:27.000000 UTC,2023-06-11 05:00:00.000000 UTC,2023-06-11 23:01:00.000000 UTC,,46.0,1,,24.333999966969717,Intimates,Goddess Women's Alice Soft Cup Bra,Goddess,46.0,Women,9
62316,243975,F,Processing,2023-05-29 22:06:14.000000 UTC,,,,46.0,2,,24.333999966969717,Intimates,Goddess Women's Alice Soft Cup Bra,Goddess,46.0,Women,9
79280,310294,F,Complete,2023-02-19 02:55:37.000000 UTC,2023-02-19 16:06:00.000000 UTC,2023-02-20 20:00:00.000000 UTC,,48.0,1,,27.215999990701675,Intimates,Goddess Women's Kayla Banded Underwire Bra,Goddess,48.0,Women,9
91436,357591,F,Shipped,2023-05-17 18:06:47.000000 UTC,2023-05-20 09:54:00.000000 UTC,,,51.599998474121087,1,,26.10959918254018,Intimates,Goddess Women's Lace Bustier Bra  #GD0689,Goddess,51.599998474121087,Women,9
86464,338201,F,Processing,2023-05-26 15:26:21.000000 UTC,,,,56.470001220703125,2,,28.743230599459707,Intimates,Goddess Women's Sport Bra,Goddess,56.470001220703125,Women,9
44115,173023,F,Complete,2023-04-12 06:27:32.000000 UTC,2023-04-12 01:26:00.000000 UTC,2023-04-15 18:23:00.000000 UTC,,29.979999542236328,3,,16.249159734916091,Intimates,Gracya Morgana Timeless Classic Black Suspender Belt P-184,Gracya,29.979999542236328,Women,4
20590,80722,F,Shipped,2023-02-16 23:19:49.000000 UTC,2023-02-17 17:19:00.000000 UTC,,,30.0,1,,16.979999933391809,Intimates,Grenier 24 Half Slip Lace Trim (825),Grenier,30.0,Women,1
67539,264394,F,Processing,2023-05-13 03:01:40.000000 UTC,,,,30.0,2,,16.979999933391809,Intimates,Grenier 24 Half Slip Lace Trim (825),Grenier,30.0,Women,1
44874,175904,F,Returned,2023-05-04 11:16:40.000000 UTC,2023-04-30 17:46:00.000000 UTC,2023-05-04 18:50:00.000000 UTC,2023-05-05 15:30:00.000000 UTC,46.0,2,,26.45000005140901,Intimates,Grenier Cotton Camisole With Inner Bra (7539L),Grenier,46.0,Women,1
52617,206015,F,Complete,2023-02-12 16:16:53.000000 UTC,2023-02-15 16:14:00.000000 UTC,2023-02-20 04:27:00.000000 UTC,,46.0,1,,26.45000005140901,Intimates,Grenier Cotton Camisole With Inner Bra (7539L),Grenier,46.0,Women,1
97703,381734,F,Complete,2023-04-03 04:19:57.000000 UTC,2023-04-04 18:53:00.000000 UTC,2023-04-09 16:03:00.000000 UTC,,13.649999618530272,2,,6.8795997912637885,Intimates,HANES Contoured Shaping Wire Free Bra - G281,Hanes,13.649999618530272,Women,3
84412,330089,F,Shipped,2023-03-05 10:20:54.000000 UTC,2023-03-08 11:45:00.000000 UTC,,,11.0,1,,5.8299999926239252,Intimates,HANES WoMen's 100% Cotton Fashion Bikini - 4 Pairs - SK42F1,Hanes,11.0,Women,3
115430,451371,F,Processing,2023-02-18 09:55:56.000000 UTC,,,,11.0,2,,5.8299999926239252,Intimates,HANES WoMen's 100% Cotton Fashion Bikini - 4 Pairs - SK42F1,Hanes,11.0,Women,3
52867,207011,F,Shipped,2023-05-21 09:43:26.000000 UTC,2023-05-22 10:44:00.000000 UTC,,,8.84000015258789,1,,4.6852000749439,Intimates,HANES WoMen's 100% Cotton Fashion Hipster - 4 Pairs - SK41F2,Hanes,8.84000015258789,Women,3
69422,271663,F,Shipped,2023-04-17 10:42:38.000000 UTC,2023-04-19 17:30:00.000000 UTC,,,8.84000015258789,4,,4.6852000749439,Intimates,HANES WoMen's 100% Cotton Fashion Hipster - 4 Pairs - SK41F2,Hanes,8.84000015258789,Women,3
38113,149649,F,Processing,2023-06-28 05:06:16.000000 UTC,,,,11.0,2,,5.6209999993443489,Intimates,HANES WoMen's 100% Cotton Fashion String Bikini - 4 Pairs - SK45F1,Hanes,11.0,Women,3
73004,285605,F,Shipped,2023-04-15 15:17:50.000000 UTC,2023-04-16 12:36:00.000000 UTC,,,11.489999771118164,3,,6.0437398697205262,Intimates,HANES WoMen's ComfortSoft Cotton Stretch No Lines Bikini - 3 Pairs - EV42AS,Hanes,11.489999771118164,Women,3
115921,453258,F,Complete,2023-05-14 01:13:55.000000 UTC,2023-05-15 09:45:00.000000 UTC,2023-05-16 15:42:00.000000 UTC,,11.489999771118164,1,,6.0437398697205262,Intimates,HANES WoMen's ComfortSoft Cotton Stretch No Lines Bikini - 3 Pairs - EV42AS,Hanes,11.489999771118164,Women,3
28205,110593,F,Processing,2023-02-25 16:01:22.000000 UTC,,,,11.489999771118164,4,,6.549299851559848,Intimates,HANES WoMen's ComfortSoft Cotton Stretch No Lines Hipster - 3 Pairs - EV41AS,Hanes,11.489999771118164,Women,3
28160,110424,F,Shipped,2023-04-07 00:49:26.000000 UTC,2023-04-04 02:19:00.000000 UTC,,,11.489999771118164,3,,6.6297298417393868,Intimates,HANES WoMen's ComfortSoft Cotton Stretch No Lines String Bikini 3 Pairs - EV43AS,Hanes,11.489999771118164,Women,3
19940,78161,F,Complete,2023-03-21 11:21:06.000000 UTC,2023-03-19 17:44:00.000000 UTC,2023-03-20 06:07:00.000000 UTC,,8.9799995422363281,3,,4.8581797457930449,Intimates,Half Slip Beige18-L,Ilusion,8.9799995422363281,Women,9
115096,450063,F,Complete,2023-05-09 04:20:06.000000 UTC,2023-05-06 16:34:00.000000 UTC,2023-05-08 05:42:00.000000 UTC,,7.9800000190734863,4,,3.902219994938672,Intimates,Half Slip Sand18-L,Ilusion,7.9800000190734863,Women,9
3360,13192,F,Complete,2023-04-06 10:09:47.000000 UTC,2023-04-09 11:10:00.000000 UTC,2023-04-09 13:59:00.000000 UTC,,10.979999542236328,2,,6.0829197413268687,Intimates,Half Slip Sand18-S Sand 18S,Ilusion,10.979999542236328,Women,9
52735,206489,F,Processing,2023-05-29 16:06:25.000000 UTC,,,,7.9800000190734863,4,,4.4209200068804622,Intimates,Half Slip Sand24-M,Ilusion,7.9800000190734863,Women,9
77132,301882,F,Processing,2023-05-30 08:49:20.000000 UTC,,,,7.9800000190734863,1,,4.4209200068804622,Intimates,Half Slip Sand24-M,Ilusion,7.9800000190734863,Women,9
32414,127431,F,Shipped,2023-01-09 08:16:08.000000 UTC,2023-01-06 19:38:00.000000 UTC,,,8.9799995422363281,4,,5.1365597270527488,Intimates,Half Slip White18-L,Ilusion,8.9799995422363281,Women,9
43484,170528,F,Shipped,2023-05-08 03:09:15.000000 UTC,2023-05-07 05:48:00.000000 UTC,,,10.880000114440918,4,,5.7446400520956518,Intimates,Half Slip White18-M,Ilusion,10.880000114440918,Women,9
72340,283040,F,Complete,2023-05-17 09:56:38.000000 UTC,2023-05-20 03:53:00.000000 UTC,2023-05-25 03:16:00.000000 UTC,,19.979999542236328,1,,11.1488397484383,Intimates,Half Slip with lace 24'' 27 Available in Large Plus Size & many Colors!,Ilusion,19.979999542236328,Women,9
35861,140837,F,Cancelled,2023-04-09 08:50:11.000000 UTC,,,,42.0,2,,23.099999953061342,Intimates,Handful Sports Bra,Handful,42.0,Women,4
39158,153720,F,Shipped,2023-04-16 15:26:44.000000 UTC,2023-04-15 06:41:00.000000 UTC,,,10.899999618530272,4,,5.7006997908271844,Intimates,Hanes All-Over Comfort Wirefree Bra,Hanes,10.899999618530272,Women,3
103636,404855,F,Shipped,2023-04-09 03:02:40.000000 UTC,2023-04-08 19:47:00.000000 UTC,,,12.9399995803833,4,,7.0781797737476229,Intimates,Hanes Classics Women's TAGLESSÂ® Cotton Stretch Sport Hipsters 3-Pack # SC41AS,Hanes,12.9399995803833,Women,3
39863,156511,F,Shipped,2023-01-03 14:33:46.000000 UTC,2023-01-03 22:42:00.000000 UTC,,,13.0,2,,7.2929999846965075,Intimates,Hanes Elegance Nylon Hi-Cut Brief # P573CA,Hanes,13.0,Women,3
53829,210689,F,Shipped,2023-01-13 15:12:58.000000 UTC,2023-01-14 04:16:00.000000 UTC,,,13.0,4,,7.2929999846965075,Intimates,Hanes Elegance Nylon Hi-Cut Brief # P573CA,Hanes,13.0,Women,3
46788,183276,F,Complete,2023-05-05 12:16:12.000000 UTC,2023-05-05 14:04:00.000000 UTC,2023-05-07 23:22:00.000000 UTC,,17.0,1,,8.6019999850541335,Intimates,Hanes Everyday Classic Underwire 2-Pack Bra # H446,Hanes,17.0,Women,3
69793,273097,F,Shipped,2023-05-30 11:48:57.000000 UTC,2023-05-29 11:56:00.000000 UTC,,,9.0,3,,4.5989999994635582,Intimates,Hanes Girls 7-16 3 Pack Stretch Hipster,Hanes,9.0,Women,3
124454,486719,F,Processing,2023-03-20 17:38:52.000000 UTC,,,,9.0,1,,4.5989999994635582,Intimates,Hanes Girls 7-16 3 Pack Stretch Hipster,Hanes,9.0,Women,3
8537,33600,F,Shipped,2023-06-23 05:48:26.000000 UTC,2023-06-23 02:33:00.000000 UTC,,,7.96999979019165,2,,4.3277098828674845,Intimates,Hanes Perfect Stretch Cami Black,Hanes,7.96999979019165,Women,3
27094,106146,F,Complete,2023-04-25 13:02:38.000000 UTC,2023-04-27 05:04:00.000000 UTC,2023-04-28 03:40:00.000000 UTC,,14.8100004196167,1,,8.1306902113905544,Intimates,Hanes Plus Size Women's Cotton Briefs White,Hanes,14.8100004196167,Women,3
32299,126946,F,Cancelled,2023-03-12 03:51:23.000000 UTC,,,,14.8100004196167,2,,7.7456302063287037,Intimates,Hanes Plus Size Women's Cotton Hi-cuts Assorted,Hanes,14.8100004196167,Women,3
86122,336904,F,Shipped,2023-03-25 12:31:04.000000 UTC,2023-03-23 13:46:00.000000 UTC,,,14.8100004196167,2,,7.7456302063287037,Intimates,Hanes Plus Size Women's Cotton Hi-cuts Assorted,Hanes,14.8100004196167,Women,3
18010,70557,F,Cancelled,2023-04-26 07:20:52.000000 UTC,,,,14.9399995803833,1,,7.9032597672951042,Intimates,Hanes Shapers Everyday Light Control w/ Tummy Panel Brief 2 Pack,Hanes,14.9399995803833,Women,3
92119,360235,F,Processing,2023-03-09 00:09:41.000000 UTC,,,,30.0,3,,16.799999959766865,Intimates,Hanes Silk Reflections Women's Legging With Comfort Stretch Panty,Hanes,30.0,Women,3
15808,61973,F,Shipped,2023-02-06 10:20:10.000000 UTC,2023-02-03 02:51:00.000000 UTC,,,16.8799991607666,2,,8.23743958869338,Intimates,Hanes Sport Cotton Pullover 2 Pack,Hanes,16.8799991607666,Women,3
19543,76528,F,Shipped,2023-04-17 06:34:56.000000 UTC,2023-04-15 09:03:00.000000 UTC,,,16.8799991607666,2,,8.23743958869338,Intimates,Hanes Sport Cotton Pullover 2 Pack,Hanes,16.8799991607666,Women,3
17943,70320,F,Cancelled,2023-04-07 06:16:08.000000 UTC,,,,9.9899997711181641,1,,5.5544398714019358,Intimates,Hanes THONGS Low Rise Cotton 4 pack,Hanes,9.9899997711181641,Women,3
1111,4427,F,Processing,2023-05-01 00:04:34.000000 UTC,,,,13.0,1,,7.4750000145286322,Intimates,Hanes Women's 3-Pack Classic Cotton Stretch Bikini,Hanes,13.0,Women,3
104004,406317,F,Processing,2023-02-28 14:11:08.000000 UTC,,,,13.409999847412108,2,,7.2950399137949935,Intimates,Hanes Women's Body Creations Microfiber Hi-Cut Panties 3 Pack Assorted,Hanes,13.409999847412108,Women,3
7429,29216,F,Processing,2023-02-22 22:34:35.000000 UTC,,,,13.649999618530272,2,,7.1116497973896564,Intimates,Hanes Women's Body Creations Stretch Satin Brief Assorted,Hanes,13.649999618530272,Women,3
70003,273923,F,Shipped,2023-02-28 13:00:53.000000 UTC,2023-03-01 00:39:00.000000 UTC,,,11.489999771118164,4,,5.5266898969276248,Intimates,Hanes Women's Boy Short Panties with ComfortSoftÂ® Waistband and No Panty Lines 3-Pack # EV49AS,Hanes,11.489999771118164,Women,3
26414,103609,F,Shipped,2023-05-16 11:29:46.000000 UTC,2023-05-17 16:14:00.000000 UTC,,,10.390000343322754,1,,5.5067001749940205,Intimates,Hanes Women's Classic 3-Pack Cotton Hi-Cut Briefs,Hanes,10.390000343322754,Women,3
27242,106713,F,Complete,2023-04-09 12:56:55.000000 UTC,2023-04-11 05:29:00.000000 UTC,2023-04-12 22:18:00.000000 UTC,,13.0,3,,6.3309999722987405,Intimates,Hanes Women's Classic 3-Pack Cotton Stretch Boyshorts,Hanes,13.0,Women,3
97077,379291,F,Cancelled,2023-04-26 13:23:18.000000 UTC,,,,13.0,2,,6.9289999916218221,Intimates,Hanes Women's Classic 3-Pack Cotton Stretch Hipster,Hanes,13.0,Women,3
65795,257594,F,Shipped,2023-05-14 07:26:26.000000 UTC,2023-05-14 13:51:00.000000 UTC,,,18.0,1,,9.3779999949038029,Intimates,Hanes Women's Classic Cotton 3-Pack Low Rise Brief,Hanes,18.0,Women,3
94792,370490,F,Complete,2023-02-13 13:45:49.000000 UTC,2023-02-13 15:27:00.000000 UTC,2023-02-18 04:15:00.000000 UTC,,11.789999961853027,3,,6.001109976015389,Intimates,Hanes Women's Classic Cotton Hi-Cut Three Pack #CW43,Hanes,11.789999961853027,Women,3
124124,485470,F,Shipped,2023-01-19 12:14:18.000000 UTC,2023-01-20 23:51:00.000000 UTC,,,11.789999961853027,1,,6.001109976015389,Intimates,Hanes Women's Classic Cotton Hi-Cut Three Pack #CW43,Hanes,11.789999961853027,Women,3
96589,377362,F,Returned,2023-05-05 22:49:58.000000 UTC,2023-05-08 14:59:00.000000 UTC,2023-05-09 20:25:00.000000 UTC,2023-05-12 14:51:00.000000 UTC,25.0,1,,13.449999992735684,Intimates,Hanes Women's Classics Soft Stretch Bikini,Hanes,25.0,Women,3
86515,338400,F,Cancelled,2023-02-21 07:46:33.000000 UTC,,,,25.0,3,,14.249999960884452,Intimates,Hanes Women's Classics Soft Stretch Boyshort,Hanes,25.0,Women,3
24200,94796,F,Shipped,2023-02-03 03:54:16.000000 UTC,2023-01-30 18:38:00.000000 UTC,,,15.279999732971191,2,,8.8318398417866231,Intimates,Hanes Women's Cotton Briefs Pastel Assorted 6 Pack Asst/Solid,Hanes,15.279999732971191,Women,3
55912,218716,F,Processing,2023-05-22 16:45:00.000000 UTC,,,,15.279999732971191,4,,8.8318398417866231,Intimates,Hanes Women's Cotton Briefs Pastel Assorted 6 Pack Asst/Solid,Hanes,15.279999732971191,Women,3
105962,413955,F,Shipped,2023-04-27 15:44:12.000000 UTC,2023-04-24 12:24:00.000000 UTC,,,15.279999732971191,4,,8.5262398539578914,Intimates,Hanes Women's Cotton Hipster Assorted,Hanes,15.279999732971191,Women,3
37596,147596,F,Processing,2023-04-24 11:59:28.000000 UTC,,,,8.6999998092651367,2,,4.6457998939666894,Intimates,Hanes Women's Cotton Stretch Bikinis Assorted,Hanes,8.6999998092651367,Women,3
86351,337749,F,Complete,2023-04-10 12:31:00.000000 UTC,2023-04-11 11:32:00.000000 UTC,2023-04-13 14:18:00.000000 UTC,,8.6999998092651367,1,,4.6457998939666894,Intimates,Hanes Women's Cotton Stretch Bikinis Assorted,Hanes,8.6999998092651367,Women,3
92574,361978,F,Shipped,2023-06-24 13:29:43.000000 UTC,2023-06-26 01:22:00.000000 UTC,,,10.079999923706056,2,,5.2617599495852,Intimates,Hanes Women's TAGLESSÂ® Lightweight Ribbed Tanks White 2-Pack # 48W2WH,Hanes,10.079999923706056,Women,3
122474,478932,F,Complete,2023-04-09 12:51:54.000000 UTC,2023-04-09 21:52:00.000000 UTC,2023-04-14 06:41:00.000000 UTC,,10.079999923706056,1,,5.2617599495852,Intimates,Hanes Women's TAGLESSÂ® Lightweight Ribbed Tanks White 2-Pack # 48W2WH,Hanes,10.079999923706056,Women,3
43064,168938,F,Complete,2023-01-24 14:46:36.000000 UTC,2023-01-27 11:39:00.000000 UTC,2023-01-29 14:34:00.000000 UTC,,12.140000343322754,1,,5.9243201662752032,Intimates,Hanes Womens Comfortsoft Waisband Boy Briefs,Hanes,12.140000343322754,Women,3
25899,101534,F,Cancelled,2023-02-13 02:47:43.000000 UTC,,,,12.140000343322754,1,,6.0214401397159687,Intimates,Hanes Womens Comfortsoft Waisband Low Rise Briefs # ET39AS,Hanes,12.140000343322754,Women,3
96281,376186,F,Complete,2023-05-20 06:10:25.000000 UTC,2023-05-22 06:47:00.000000 UTC,2023-05-24 17:45:00.000000 UTC,,66.0,1,,37.092000056058168,Intimates,Hanky Panky Hello Kitty Print Cami,Hanky Panky,66.0,Women,8
58694,229744,F,Cancelled,2023-03-30 00:44:39.000000 UTC,,,,89.949996948242173,1,,43.895598501359672,Intimates,Hanky Panky Original Signature Lace Thong 5-Pack Panty,Hanky Panky,89.949996948242173,Women,8
89794,351221,F,Processing,2023-01-03 08:14:55.000000 UTC,,,,60.0,1,,32.999999932944775,Intimates,Hanky Panky Signature Lace 3-Pack Original Thong and Garter Set,Hanky Panky,60.0,Women,8
80482,314926,F,Shipped,2023-01-11 15:18:31.000000 UTC,2023-01-12 15:29:00.000000 UTC,,,27.0,2,,14.444999978877604,Intimates,Hanky Panky Signature Lace Hello Kitty Low Rise Thong (49KITTY),Hanky Panky,27.0,Women,8
73336,286984,F,Shipped,2023-02-18 22:33:22.000000 UTC,2023-02-19 12:34:00.000000 UTC,,,60.0,1,,29.459999911487103,Intimates,Hanky Panky Signature Lace Low Rise Thong - 3 Pack (49113PK),Hanky Panky,60.0,Women,8
15442,60549,F,Complete,2023-06-18 13:39:32.000000 UTC,2023-06-19 21:18:00.000000 UTC,2023-06-20 03:27:00.000000 UTC,,90.0,2,,50.669999923557043,Intimates,Hanky Panky Signature Lace Low Rise Thong 5-Pack Panty,Hanky Panky,90.0,Women,8
80744,315964,F,Shipped,2023-04-17 09:16:26.000000 UTC,2023-04-19 22:49:00.000000 UTC,,,60.0,1,,33.179999962449074,Intimates,Hanky Panky Signature Lace Original Rise Thong - 3 Pack (48113PK),Hanky Panky,60.0,Women,8
13119,51462,F,Cancelled,2023-02-27 12:23:35.000000 UTC,,,,34.0,1,,18.29199999012053,Intimates,Hanky Panky Signature Lace Top,Hanky Panky,34.0,Women,8
33239,130588,F,Complete,2023-04-03 08:28:09.000000 UTC,2023-04-04 23:07:00.000000 UTC,2023-04-07 21:20:00.000000 UTC,,54.0,1,,27.269999943673607,Intimates,Hanky Panky Signature Lace Unlined Racerback Camisole M Desert Rose,Hanky Panky,54.0,Women,8
92119,360231,F,Processing,2023-03-11 22:29:28.000000 UTC,,,,54.0,3,,27.269999943673607,Intimates,Hanky Panky Signature Lace Unlined Racerback Camisole M Desert Rose,Hanky Panky,54.0,Women,8
33121,130146,F,Returned,2023-03-07 14:43:44.000000 UTC,2023-03-09 07:41:00.000000 UTC,2023-03-13 10:04:00.000000 UTC,2023-03-14 12:25:00.000000 UTC,58.0,2,,31.899999935179949,Intimates,Hanky Panky Silky Skin 21 Inch Half Slip (8639),Hanky Panky,58.0,Women,8
117892,460844,F,Processing,2023-05-23 00:24:22.000000 UTC,,,,58.0,1,,31.899999935179949,Intimates,Hanky Panky Silky Skin 21 Inch Half Slip (8639),Hanky Panky,58.0,Women,8
74278,290691,F,Cancelled,2023-01-10 02:09:31.000000 UTC,,,,65.0,2,,35.034999931231141,Intimates,Hanky Panky Silky Skin Racerback Camisole (874494),Hanky Panky,65.0,Women,8
75936,297096,F,Complete,2023-05-09 10:11:22.000000 UTC,2023-05-11 10:34:00.000000 UTC,2023-05-15 16:00:00.000000 UTC,,50.0,4,,26.049999985843897,Intimates,Hanro Women's Cotton Superior Narrow Strap Tank Top,Hanro,50.0,Women,6
82370,322155,F,Shipped,2023-06-24 09:35:18.000000 UTC,2023-06-26 06:19:00.000000 UTC,,,54.0,2,,26.027999941259623,Intimates,Hanro Women's Moments Cami,Hanro,54.0,Women,6
87334,341565,F,Cancelled,2023-02-23 06:57:50.000000 UTC,,,,88.0,2,,48.92799998819828,Intimates,Hanro Women's Moments Wide Lace Spaghetti Camisole,Hanro,88.0,Women,6
71222,278708,F,Cancelled,2023-01-20 03:52:31.000000 UTC,,,,72.370002746582031,2,,41.323271601728649,Intimates,Hanro Women's Peony Body Dress,Hanro,72.370002746582031,Women,6
36078,141669,F,Shipped,2023-03-16 02:43:09.000000 UTC,2023-03-18 03:15:00.000000 UTC,,,125.0,1,,70.374999893829226,Intimates,Hanro Women's Pure Affair Chemise,Hanro,125.0,Women,6
77691,304042,F,Shipped,2023-01-06 09:30:36.000000 UTC,2023-01-08 04:02:00.000000 UTC,,,125.0,1,,70.374999893829226,Intimates,Hanro Women's Pure Affair Chemise,Hanro,125.0,Women,6
61673,241418,F,Processing,2023-01-25 00:58:59.000000 UTC,,,,61.0,1,,30.621999906376004,Intimates,Hanro Women's Simply Satin Built Up Shoulder Cotton Camisole,Hanro,61.0,Women,6
62874,246177,F,Returned,2023-05-27 12:55:09.000000 UTC,2023-05-26 20:31:00.000000 UTC,2023-05-31 02:42:00.000000 UTC,2023-06-03 01:39:00.000000 UTC,61.0,3,,30.621999906376004,Intimates,Hanro Women's Simply Satin Built Up Shoulder Cotton Camisole,Hanro,61.0,Women,6
19839,77784,F,Returned,2023-01-24 23:54:33.000000 UTC,2023-01-28 00:06:00.000000 UTC,2023-02-01 06:20:00.000000 UTC,2023-02-01 17:08:00.000000 UTC,56.0,1,,31.415999934077263,Intimates,Hanro Women's Simply Satin Cotton Camisole,Hanro,56.0,Women,6
49514,193788,F,Shipped,2023-05-18 08:53:20.000000 UTC,2023-05-18 12:18:00.000000 UTC,,,56.0,1,,31.415999934077263,Intimates,Hanro Women's Simply Satin Cotton Camisole,Hanro,56.0,Women,6
63963,250397,F,Returned,2023-04-03 15:27:00.000000 UTC,2023-03-30 17:51:00.000000 UTC,2023-04-01 23:50:00.000000 UTC,2023-04-02 17:34:00.000000 UTC,56.0,2,,31.415999934077263,Intimates,Hanro Women's Simply Satin Cotton Camisole,Hanro,56.0,Women,6
41394,162462,F,Complete,2023-04-05 15:04:56.000000 UTC,2023-04-04 10:49:00.000000 UTC,2023-04-05 07:40:00.000000 UTC,,44.0,2,,23.187999969348311,Intimates,Hanro Women's Touch Feeling Hi-Cut Brief,Hanro,44.0,Women,6
53579,209689,F,Shipped,2023-06-05 08:01:43.000000 UTC,2023-06-05 11:54:00.000000 UTC,,,29.010000228881839,2,,14.708070095293522,Intimates,Heart Bustier And Lace Medium SKU-PAS773021,WMU,29.010000228881839,Women,4
