order_id,inventory_item_id,gender,status,created_at,shipped_at,delivered_at,returned_at,sale_price,num_of_item,cost,product_category,product_name,product_brand,product_distribution_center_id,year_month,lama_pengiriman,lama_pengiriman_jam,lama_pengembalian_jam
41446,162101,F,Cancelled,2023-03-18 16:17:02+00:00,,,,9.989999771118164,2,5.98400987731154,Sleep & Lounge,Misses Ultra Soft Fleece Animal Print Pajama Bottoms,LabelShopper,6,2023-03,,,
58634,230029,M,Cancelled,2023-01-17 02:48:53+00:00,,,,9.989999771118164,1,6.04394987529628,Socks,Carhartt Men's Copper Ion Cotton Cushioned Boot Socks Navy Large,Carhartt,3,2023-01,,,
70140,274731,F,Cancelled,2023-01-06 01:37:50+00:00,,,,9.989999771118164,4,3.546449885997177,Accessories,Alki'i Braided Neon Aviator warm beanie snowboarding winter snow hats -4 colors,Alki'i,1,2023-01,,,
70693,276824,F,Cancelled,2023-03-31 09:43:29+00:00,,,,9.989999771118164,1,4.92506989430666,Dresses,Allegra K Lady Scoop Neck Elastic Waist Sleeveless Mini Dress Cyan Black XS,Allegra K,9,2023-03,,,
72414,283551,M,Cancelled,2023-01-26 02:35:07+00:00,,,,9.989999771118164,4,4.315679901420772,Sleep & Lounge,Relax 'n' Read Terry Bath Pillow,The Pajamagram Company,10,2023-01,,,
74538,291949,F,Cancelled,2023-03-31 09:56:44+00:00,,,,9.989999771118164,2,5.864129877853095,Leggings,Tight Leopard Print Leggings - Blue-Grey/White - Size Medium/Large,Yelete,2,2023-03,,,
75986,297606,F,Cancelled,2023-05-07 00:49:25+00:00,,,,9.989999771118164,4,3.7262698927442734,Socks & Hosiery,Buster Brown 100% Cotton Socks - 3 Pairs of Socks,Buster Brown,6,2023-05,,,
81932,321092,F,Cancelled,2023-01-16 06:59:32+00:00,,,,9.989999771118164,3,4.185809883108885,Socks & Hosiery,Ed Hardy Women Dedicated Knee High Sock,Ed Hardy,5,2023-01,,,
91943,360320,M,Cancelled,2023-06-11 00:26:52+00:00,,,,9.989999771118164,1,5.954039876574688,Socks,FootJoy Men's ProDry Argyle Crew Socks - 1 Pair (Shoe Size 7-12),FootJoy,1,2023-06,,,
95204,373023,F,Cancelled,2023-03-15 04:47:42+00:00,,,,9.989999771118164,2,5.344649860429019,Tops & Tees,Tie-Dyes Junior Sublimation-Dyed Crewneck T-Shirt. 1455,TIE-DYES,3,2023-03,,,
103303,404878,F,Cancelled,2023-04-21 05:06:04+00:00,,,,9.989999771118164,1,5.344649860429019,Tops & Tees,Tie-Dyes Junior Sublimation-Dyed Crewneck T-Shirt. 1455,TIE-DYES,3,2023-04,,,
104528,409610,M,Cancelled,2023-03-09 16:13:15+00:00,,,,9.989999771118164,4,3.986009893315388,Accessories,Humping Sex Reindeer Ugly Sweater Mesh Trucker Hat X Mas,ThatsRad,8,2023-03,,,
110481,433001,F,Cancelled,2023-01-16 05:54:01+00:00,,,,9.989999771118164,1,4.315679901420772,Accessories,3 PACK: Single Layer Cotton Spandex 4.5 Raw Edge Sports & Yoga Headband,Kalon,3,2023-01,,,
120365,471659,F,Cancelled,2023-05-26 10:24:29+00:00,,,,9.989999771118164,2,6.2737198797824965,Leggings,Women's Form fitting tights with hint of sheen,High Style,2,2023-05,,,
122600,480310,F,Cancelled,2023-05-29 01:01:35+00:00,,,,9.989999771118164,4,3.686309905717671,Socks & Hosiery,Anne Klein Women's 2 Pack Dot Slipper Socks,Anne Klein,2,2023-05,,,
11653,45536,M,Complete,2023-01-30 00:58:50+00:00,2023-01-30 19:16:00+00:00,2023-01-31 23:51:00+00:00,,9.989999771118164,1,5.394599867472053,Jeans,Mens Skinny Jeans,LabelShopper,6,2023-01,1 days 04:35:00,28.583333333333332,
13164,51458,F,Complete,2023-06-26 23:12:31+00:00,2023-06-27 09:38:00+00:00,2023-06-27 19:58:00+00:00,,9.989999771118164,1,4.155839897490889,Accessories,80's - 80's -'Club' - Half frame Clear Lens Wayfarer - Black,Private Island,7,2023-06,0 days 10:20:00,10.333333333333334,
20513,80342,M,Complete,2023-05-01 14:28:52+00:00,2023-04-30 08:48:00+00:00,2023-05-01 07:18:00+00:00,,9.989999771118164,2,3.886109896674157,Accessories,Vintage Wayfarer Nerd Retro 80s Mirrored Sunglasses W132,Wayfarers,2,2023-05,0 days 22:30:00,22.5,
35535,139058,F,Complete,2023-01-08 06:55:48+00:00,2023-01-04 15:21:00+00:00,2023-01-07 13:50:00+00:00,,9.989999771118164,2,4.045949891300127,Socks & Hosiery,Betsey Johnson Women's 2 Pack Lips Slipper Socks,Betsey Johnson,4,2023-01,2 days 22:29:00,70.48333333333333,
42791,167638,F,Complete,2023-05-29 10:46:26+00:00,2023-05-29 17:56:00+00:00,2023-05-30 01:42:00+00:00,,9.989999771118164,1,6.193799868513644,Leggings,Velvet Heart Paisley Women's Fashion Leggings,Velvet,1,2023-05,0 days 07:46:00,7.766666666666667,
54401,213235,F,Complete,2023-03-14 03:11:54+00:00,2023-03-11 15:13:00+00:00,2023-03-15 10:33:00+00:00,,9.989999771118164,2,3.696299907126277,Socks & Hosiery,LOCOMO Women Ripped Effect Denim Print Fake Jeans Ankle Length Footless Pantyhose Legging Tregging Tight Skinny Slim FFT019 One Size,LOCOMO Leggings,1,2023-03,3 days 19:20:00,91.33333333333333,
55186,216292,F,Complete,2023-05-12 15:25:47+00:00,2023-05-13 15:26:00+00:00,2023-05-14 01:20:00+00:00,,9.989999771118164,1,5.044949883298203,Plus,Soft Knit Striped Scarf - Red & White,TrendsBlue,5,2023-05,0 days 09:54:00,9.9,
58867,230911,M,Complete,2023-03-16 15:25:09+00:00,2023-03-19 04:29:00+00:00,2023-03-19 23:54:00+00:00,,9.989999771118164,1,5.954039876574688,Socks,Sock It To Me HOPS Mens Crew Socks,Sock It To Me,4,2023-03,0 days 19:25:00,19.416666666666668,
61653,241700,F,Complete,2023-01-09 13:55:55+00:00,2023-01-10 12:10:00+00:00,2023-01-12 20:17:00+00:00,,9.989999771118164,2,3.936059894413277,Socks & Hosiery,All Black Plain Thick Knit Slouchy Legwarmers,Luxury Divas,1,2023-01,2 days 08:07:00,56.11666666666667,
73238,286714,F,Complete,2023-04-05 01:46:41+00:00,2023-04-06 13:32:00+00:00,2023-04-10 01:20:00+00:00,,9.989999771118164,2,3.696299907126277,Socks & Hosiery,LOCOMO Women Ripped Effect Denim Print Fake Jeans Ankle Length Footless Pantyhose Legging Tregging Tight Skinny Slim FFT019 One Size,LOCOMO Leggings,1,2023-04,3 days 11:48:00,83.8,
73772,288810,F,Complete,2023-03-19 22:27:59+00:00,2023-03-16 12:26:00+00:00,2023-03-17 15:13:00+00:00,,9.989999771118164,3,5.754239880966246,Leggings,Women's Seamless form fitting tights with comfortable ribbed waistband,High Style,2,2023-03,1 days 02:47:00,26.783333333333335,
77603,303906,F,Complete,2023-03-10 14:32:05+00:00,2023-03-12 17:06:00+00:00,2023-03-13 22:18:00+00:00,,9.989999771118164,2,4.675319877699316,Plus,Anne Klein Women's 2 Pack Stripe Slipper Socks,Anne Klein,2,2023-03,1 days 05:12:00,29.2,
93371,365942,F,Complete,2023-03-07 03:59:16+00:00,2023-03-07 07:32:00+00:00,2023-03-08 21:44:00+00:00,,9.989999771118164,2,6.193799868513644,Leggings,Velvet Heart Paisley Women's Fashion Leggings,Velvet,1,2023-03,1 days 14:12:00,38.2,
104037,407710,F,Complete,2023-05-05 10:43:57+00:00,2023-05-07 03:35:00+00:00,2023-05-11 16:02:00+00:00,,9.989999771118164,1,6.443549885120987,Leggings,Opaque Coffee Brown Stretchy Leotard Leggings Tights,Angelina,8,2023-05,4 days 12:27:00,108.45,
104974,411360,F,Complete,2023-01-08 08:05:07+00:00,2023-01-10 01:07:00+00:00,2023-01-12 21:36:00+00:00,,9.989999771118164,1,4.175819881700278,Socks & Hosiery,Womens 3-Pairs Lowcut Crew Knee-Hi Socks - Many Patterns Available,Nvie Designs,1,2023-01,2 days 20:29:00,68.48333333333333,
115360,452429,F,Complete,2023-03-25 05:58:21+00:00,2023-03-25 18:34:00+00:00,2023-03-27 22:51:00+00:00,,9.989999771118164,2,4.975019885067846,Shorts,Harem Shorts,ShoSho Fashion,2,2023-03,2 days 04:17:00,52.28333333333333,
17708,69327,M,Processing,2023-06-22 11:54:42+00:00,,,,9.989999771118164,3,3.87611989526555,Accessories,Mens Soft Thermal Insulated Wrist Length Leather Gloves - Black (Sizes S-XXL),BBC,4,2023-06,,,
32440,126903,M,Processing,2023-06-28 05:28:06+00:00,,,,9.989999771118164,2,3.6163799144652486,Sleep & Lounge,Mini French Manicure,The Pajamagram Company,10,2023-06,,,
33073,129500,M,Processing,2023-01-22 09:04:38+00:00,,,,9.989999771118164,1,4.475519886742832,Accessories,Alki'i Premium Cuffed thick mens/womens warm beanie snowboarding winter hats - many colors,Alki'i,1,2023-01,,,
40839,159712,F,Processing,2023-04-15 07:46:08+00:00,,,,9.989999771118164,2,3.696299907126277,Socks & Hosiery,Velvet Heart Microfiber Women's Fashion Over the Knee High,Velvet,1,2023-04,,,
41811,163640,F,Processing,2023-06-08 01:41:49+00:00,,,,9.989999771118164,1,3.7862099198037376,Swim,Capelli New York Ladies Solid Slub Knit Scoopneck Racerback Cover Up,Capelli New York,5,2023-06,,,
47786,187299,M,Processing,2023-05-08 10:43:32+00:00,,,,9.989999771118164,2,3.766229898378701,Sleep & Lounge,Mens Ultra Soft Plaid Fleece Pajama Pants,LabelShopper,6,2023-05,,,
58206,228284,F,Processing,2023-02-07 01:50:32+00:00,,,,9.989999771118164,3,4.045949891300127,Socks & Hosiery,Betsey Johnson Women's 2 Pack Lips Slipper Socks,Betsey Johnson,4,2023-02,,,
66339,259936,F,Processing,2023-05-11 07:06:28+00:00,,,,9.989999771118164,1,5.964029877983294,Sleep & Lounge,Capelli New York Ladies Printed Jersey Basic Sleep Pant,Capelli New York,5,2023-05,,,
76698,300342,F,Processing,2023-01-22 03:22:26+00:00,,,,9.989999771118164,2,4.125869893265069,Skirts,Seamless Mini Skirt,ShoSho Fashion,2,2023-01,,,
81878,320870,F,Processing,2023-05-01 12:39:17+00:00,,,,9.989999771118164,3,5.98400987731154,Sleep & Lounge,Misses Ultra Soft Fleece Animal Print Pajama Bottoms,LabelShopper,6,2023-05,,,
87708,343577,M,Processing,2023-06-23 22:03:25+00:00,,,,9.989999771118164,1,3.87611989526555,Accessories,Mens Soft Thermal Insulated Wrist Length Leather Gloves - Black (Sizes S-XXL),BBC,4,2023-06,,,
90687,355283,F,Processing,2023-06-12 17:57:11+00:00,,,,9.989999771118164,1,3.546449885997177,Accessories,Alki'i Braided Neon Aviator warm beanie snowboarding winter snow hats -4 colors,Alki'i,1,2023-06,,,
97193,380808,M,Processing,2023-04-09 08:15:23+00:00,,,,9.989999771118164,1,3.9959998935610055,Accessories,Alpine Swiss Fine Lambskin Leather Hand Crafted Men's Money Clip mini Wallet ID Credit Card Holder Front Pocket Wallet with Spring Clip - Black Comes in a Gift Bag,Alpine Swiss,5,2023-04,,,
101138,396204,F,Processing,2023-02-17 09:41:21+00:00,,,,9.989999771118164,3,4.065929922029078,Swim,Capelli New York Ladies Slub Racerback Cover Up With Ruffle Hem Texting Teal X-Large,Capelli New York,5,2023-02,,,
101525,397701,F,Processing,2023-06-28 22:32:40+00:00,,,,9.989999771118164,1,4.045949891300127,Socks & Hosiery,Vibrant Multi Color Rainbow Striped Leg Warmers,Luxury Divas,1,2023-06,,,
120915,473700,F,Processing,2023-03-29 10:59:35+00:00,,,,9.989999771118164,4,3.866129931072592,Swim,Capelli New York Ladies Loco Rococo Voile Kimono Sleeve V-Neck Cover Up,Capelli New York,5,2023-03,,,
122126,478432,F,Processing,2023-02-15 17:22:14+00:00,,,,9.989999771118164,1,6.443549885120987,Leggings,Opaque Coffee Brown Stretchy Leotard Leggings Tights,Angelina,8,2023-02,,,
7812,30617,F,Returned,2023-05-29 06:14:31+00:00,2023-06-01 07:54:00+00:00,2023-06-03 06:05:00+00:00,2023-06-03 10:42:00+00:00,9.989999771118164,1,5.704289892531037,Leggings,Lime Opaque Stretchy Leotard Leggings Tights,Luxury Divas,1,2023-05,1 days 22:11:00,46.18333333333333,50.8
17273,67583,F,Returned,2023-03-18 13:49:34+00:00,2023-03-17 19:26:00+00:00,2023-03-22 16:31:00+00:00,2023-03-23 15:55:00+00:00,9.989999771118164,4,3.686309905717671,Socks & Hosiery,Velvet Heart Microfiber Women's Fashion Tights,Velvet,1,2023-03,4 days 21:05:00,117.08333333333333,140.48333333333332
24193,94745,M,Returned,2023-04-24 05:23:18+00:00,2023-04-26 03:26:00+00:00,2023-04-27 22:31:00+00:00,2023-04-30 04:21:00+00:00,9.989999771118164,1,5.154839889488965,Underwear,Mens Low Rise Stretch Ultimate Performance Boxer Briefs,Rudsak,5,2023-04,1 days 19:05:00,43.083333333333336,96.91666666666667
30448,119161,F,Returned,2023-03-01 14:00:18+00:00,2023-03-03 08:39:00+00:00,2023-03-06 11:58:00+00:00,2023-03-08 20:13:00+00:00,9.989999771118164,4,4.155839897490889,Accessories,80's - 80's -'Club' - Half frame Clear Lens Wayfarer - Black,Private Island,7,2023-03,3 days 03:19:00,75.31666666666666,131.56666666666666
58154,228070,M,Returned,2023-03-28 00:01:23+00:00,2023-03-29 12:14:00+00:00,2023-03-30 18:20:00+00:00,2023-03-31 23:07:00+00:00,9.989999771118164,1,3.9959998935610055,Accessories,Alpine Swiss Fine Lambskin Leather Hand Crafted Men's Money Clip mini Wallet ID Credit Card Holder Front Pocket Wallet with Spring Clip - Black Comes in a Gift Bag,Alpine Swiss,5,2023-03,1 days 06:06:00,30.1,58.88333333333333
58913,231076,F,Returned,2023-05-02 14:35:25+00:00,2023-05-01 15:11:00+00:00,2023-05-02 05:12:00+00:00,2023-05-02 06:42:00+00:00,9.989999771118164,2,6.033959878539629,Leggings,Zenana Cotton Capri Leggings,Styles For Less,6,2023-05,0 days 14:01:00,14.016666666666667,15.516666666666667
69875,273716,F,Returned,2023-05-18 01:12:40+00:00,2023-05-18 08:44:00+00:00,2023-05-20 15:09:00+00:00,2023-05-20 15:11:00+00:00,9.989999771118164,1,4.055939892708734,Accessories,Soft Knit Striped Scarf - Red & White,TrendsBlue,5,2023-05,2 days 06:25:00,54.416666666666664,54.45
124723,488923,F,Returned,2023-03-06 01:47:56+00:00,2023-03-05 07:36:00+00:00,2023-03-05 15:52:00+00:00,2023-03-07 03:43:00+00:00,9.989999771118164,4,3.9959998935610055,Socks & Hosiery,Santa's Buckle Red Novelty Christmas Socks,Davco,10,2023-03,0 days 08:16:00,8.266666666666667,44.11666666666667
1084,4312,M,Shipped,2023-01-26 13:03:55+00:00,2023-01-28 22:08:00+00:00,,,9.989999771118164,1,3.8960998980827632,Sleep & Lounge,Mens Lightweight Plaid Pajama Bottoms,LabelShopper,6,2023-01,,,
21295,83364,F,Shipped,2023-02-12 11:12:51+00:00,2023-02-13 15:21:00+00:00,,,9.989999771118164,1,4.315679901420772,Accessories,3 PACK: Single Layer Cotton Spandex 4.5 Raw Edge Sports & Yoga Headband,Kalon,3,2023-02,,,
22028,86208,F,Shipped,2023-01-22 00:36:21+00:00,2023-01-23 12:49:00+00:00,,,9.989999771118164,2,5.964029877983294,Sleep & Lounge,Capelli New York Ladies Printed Jersey Basic Sleep Pant,Capelli New York,5,2023-01,,,
52671,206488,F,Shipped,2023-06-06 23:57:51+00:00,2023-06-08 05:38:00+00:00,,,9.989999771118164,1,5.98400987731154,Sleep & Lounge,Misses Ultra Soft Fleece Animal Print Pajama Bottoms,LabelShopper,6,2023-06,,,
62256,244051,F,Shipped,2023-04-16 11:32:34+00:00,2023-04-16 00:28:00+00:00,,,9.989999771118164,2,3.9959998935610055,Accessories,La Fiorentina Women's Ombre Pleated Muffler,La Fiorentina,5,2023-04,,,
67884,265970,F,Shipped,2023-01-08 04:45:08+00:00,2023-01-10 03:11:00+00:00,,,9.989999771118164,1,4.635359909280536,Plus,Elegant Crinkle Lightweight Summer Plaid Scarf Shawl Wrap -- Multiple colors,Scarf_tradinginc,3,2023-01,,,
72118,282426,F,Shipped,2023-03-09 03:06:28+00:00,2023-03-07 02:07:00+00:00,,,9.989999771118164,4,3.5664298888143904,Accessories,Women's Soft Crocodile Embossed Leatherette Flat Wallet Clutch,Bag Girls,7,2023-03,,,
77096,301955,F,Shipped,2023-04-04 02:40:30+00:00,2023-04-07 04:10:00+00:00,,,9.989999771118164,2,4.885109888672233,Plus,Premium Unisex Plaid & Checkered Winter Fringe Scarf - Different Colors & Patterns Available,TrendsBlue,5,2023-04,,,
79206,310191,F,Shipped,2023-01-29 02:02:10+00:00,2023-01-26 05:58:00+00:00,,,9.989999771118164,4,5.784209847976417,Tops & Tees,Lilu Womens Pocket Henley Print Tee,PacSun,7,2023-01,,,
81403,318931,M,Shipped,2023-02-17 18:49:07+00:00,2023-02-19 04:04:00+00:00,,,9.989999771118164,3,3.886109896674157,Accessories,Carhartt Men's Knit Hat With Visor,Carhartt,3,2023-02,,,
82299,322560,M,Shipped,2023-01-07 20:52:12+00:00,2023-01-10 15:11:00+00:00,,,9.989999771118164,1,4.595399903646111,Active,Dr. Comfort Diabetic Ankle Socks,Dr. Comfort,2,2023-01,,,
83260,326360,F,Shipped,2023-02-15 15:00:48+00:00,2023-02-16 23:24:00+00:00,,,9.989999771118164,1,6.153839881487041,Sleep & Lounge,Misses Two Piece Lightweight Grey Pajama Set,LabelShopper,6,2023-02,,,
84575,331498,M,Shipped,2023-03-06 12:13:39+00:00,2023-03-07 22:05:00+00:00,,,9.989999771118164,1,3.766229898378701,Sleep & Lounge,Mens Striped Pajama Pants,LabelShopper,6,2023-03,,,
85450,334988,F,Shipped,2023-03-12 12:31:05+00:00,2023-03-13 00:18:00+00:00,,,9.989999771118164,1,3.9959998935610055,Accessories,La Fiorentina Women's Ombre Pleated Muffler,La Fiorentina,5,2023-03,,,
96268,377242,F,Shipped,2023-01-31 03:28:55+00:00,2023-02-01 05:42:00+00:00,,,9.989999771118164,1,6.153839881487041,Sleep & Lounge,Misses Two Piece Lightweight Grey Pajama Set,LabelShopper,6,2023-01,,,
105985,415265,F,Shipped,2023-04-13 11:58:58+00:00,2023-04-14 11:37:00+00:00,,,9.989999771118164,1,3.6163799144652486,Accessories,Premium Unisex Plaid & Checkered Winter Fringe Scarf - Different Colors & Patterns Available,TrendsBlue,5,2023-04,,,
107091,419623,F,Shipped,2023-05-05 03:36:33+00:00,2023-05-03 03:24:00+00:00,,,9.989999771118164,2,4.345649887038768,Accessories,Navy Blue Braided Elastic Stretch Belt,Luxury Divas,1,2023-05,,,
111561,437317,M,Shipped,2023-05-09 14:37:53+00:00,2023-05-09 21:49:00+00:00,,,9.989999771118164,2,4.315679901420772,Sleep & Lounge,Relax 'n' Read Terry Bath Pillow,The Pajamagram Company,10,2023-05,,,
112106,439462,M,Shipped,2023-01-08 23:33:15+00:00,2023-01-07 09:50:00+00:00,,,9.989999771118164,2,5.154839889488965,Underwear,Mens Low Rise Stretch Ultimate Performance Boxer Briefs,Rudsak,5,2023-01,,,
112167,439719,M,Shipped,2023-02-05 15:31:00+00:00,2023-02-07 20:30:00+00:00,,,9.989999771118164,1,3.73625989415288,Accessories,FAUX LEATHER SNAP ON BLACK STUDDED BELT FITS ANY BUCKLE,H2W,4,2023-02,,,
115422,452682,F,Shipped,2023-06-04 08:40:00+00:00,2023-06-03 19:31:00+00:00,,,9.989999771118164,4,5.034959872585684,Jumpsuits & Rompers,Teal Blue & Gray Floral Tank Top One Piece Romper Shorts,Annabelle,5,2023-06,,,
118969,466278,M,Shipped,2023-06-11 12:44:39+00:00,2023-06-12 20:24:00+00:00,,,9.989999771118164,1,5.154839889488965,Underwear,Mens Low Rise Stretch Ultimate Performance Boxer Briefs,Rudsak,5,2023-06,,,
119970,470135,M,Shipped,2023-02-13 06:06:07+00:00,2023-02-12 07:42:00+00:00,,,9.989999771118164,3,3.886109896674157,Accessories,Carhartt Men's Knit Hat With Visor,Carhartt,3,2023-02,,,
1949,7804,F,Cancelled,2023-01-01 00:53:42+00:00,,,,10.0,3,3.6599999666214,Socks & Hosiery,Floral Snuggle Socks - Womens,Life Is Good,9,2023-01,,,
31202,122033,M,Cancelled,2023-06-17 14:46:04+00:00,,,,10.0,1,5.8000000193715096,Socks,K. Bell Socks Men's Skull And Bones Sock Socks,K. Bell,5,2023-06,,,
32622,127667,F,Cancelled,2023-01-09 01:50:06+00:00,,,,10.0,2,3.970000017434359,Active,Gold Toe Women's 3-Pack Comfort Crew Athletic Sock,Gold Toe,7,2023-01,,,
41446,162104,F,Cancelled,2023-03-17 12:58:23+00:00,,,,10.0,2,4.819999989122152,Intimates,ComfiesÂ® Cotton Bikini,Jockey,10,2023-03,,,
50540,198219,M,Cancelled,2023-01-30 01:59:39+00:00,,,,10.0,2,5.83000000566244,Socks,Canari Cyclewear Men's Race Cycling Sock,Canari,8,2023-01,,,
67544,264613,M,Cancelled,2023-05-12 12:18:14+00:00,,,,10.0,4,5.750000011175871,Socks,Pact Men's All Over Blue Stripe Crew Sock,PACT,2,2023-05,,,
71173,278689,F,Cancelled,2023-01-22 07:35:42+00:00,,,,10.0,4,4.86999997869134,Intimates,L'eggs Women's Profiles Legging,L'eggs,7,2023-01,,,
86396,338577,F,Cancelled,2023-01-24 09:29:30+00:00,,,,10.0,4,4.239999987185001,Socks & Hosiery,Sock It To Me PB&J Womens Ankle/Crew Socks,Sock It To Me,4,2023-01,,,
102157,400253,F,Cancelled,2023-03-05 10:35:01+00:00,,,,10.0,1,3.949999995529652,Maternity,Berkshire Maternity Opaque Pantyhose - Sandalfoot,Berkshire,2,2023-03,,,
114815,450275,F,Cancelled,2023-04-09 12:24:46+00:00,,,,10.0,1,5.07999999448657,Intimates,Braza Cami Lace,Braza,8,2023-04,,,
115186,451751,F,Cancelled,2023-03-20 23:19:18+00:00,,,,10.0,1,4.959999974817038,Intimates,Brown Underwear Pettipants Nylon Culotte Bloomers Half Slips Shorts Nylon Lace Knickers Panties,Pettipant,9,2023-03,,,
953,3797,F,Complete,2023-03-15 05:01:31+00:00,2023-03-13 18:26:00+00:00,2023-03-15 19:47:00+00:00,,10.0,2,3.6799999698996544,Accessories,Warmen Lady's Fingerless Wool Knit Convertible Gloves Mittens Winter Hand Warmer,WARMEN,4,2023-03,2 days 01:21:00,49.35,
13144,51377,F,Complete,2023-05-08 02:13:23+00:00,2023-05-07 05:45:00+00:00,2023-05-07 10:43:00+00:00,,10.0,2,4.219999983906746,Socks & Hosiery,Ozone Design Women's High Zone Sock,Ozone,5,2023-05,0 days 04:58:00,4.966666666666667,
16184,63339,F,Complete,2023-04-17 08:51:21+00:00,2023-04-17 23:10:00+00:00,2023-04-21 05:51:00+00:00,,10.0,3,5.789999980479479,Intimates,Felina Women's Lily Low Rise Thong,Felina,3,2023-04,3 days 06:41:00,78.68333333333334,
25690,100491,M,Complete,2023-01-17 10:54:46+00:00,2023-01-19 23:14:00+00:00,2023-01-24 20:57:00+00:00,,10.0,1,6.160000022500753,Socks,American Apparel Solid Knee-High Sock,American Apparel,8,2023-01,4 days 21:43:00,117.71666666666667,
31542,123341,M,Complete,2023-03-09 14:10:07+00:00,2023-03-11 03:13:00+00:00,2023-03-15 04:57:00+00:00,,10.0,2,6.170000024139881,Socks,ECCO Men's Crew Golf Cushion With Mesh Top Sock,ECCO,1,2023-03,4 days 01:44:00,97.73333333333333,
32306,126387,M,Complete,2023-02-14 06:15:59+00:00,2023-02-17 02:45:00+00:00,2023-02-17 12:17:00+00:00,,10.0,2,5.8500000182539225,Socks,K. Bell Socks Men's Wide Mouth Shark,K. Bell,5,2023-02,0 days 09:32:00,9.533333333333333,
34840,136254,M,Complete,2023-05-11 00:47:19+00:00,2023-05-13 14:01:00+00:00,2023-05-13 17:57:00+00:00,,10.0,1,6.100000012665987,Socks,Florsheim Mens 2-pack Tuxedo Rib Socks,Florsheim,5,2023-05,0 days 03:56:00,3.933333333333333,
55032,215720,F,Complete,2023-06-27 13:04:20+00:00,2023-06-28 08:04:00+00:00,2023-07-01 19:27:00+00:00,,10.0,1,3.6799999698996544,Accessories,Warmen Lady's Fingerless Wool Knit Convertible Gloves Mittens Winter Hand Warmer,WARMEN,4,2023-06,3 days 11:23:00,83.38333333333334,
60278,236348,F,Complete,2023-01-02 07:24:40+00:00,2022-12-29 16:59:00+00:00,2023-01-03 08:40:00+00:00,,10.0,2,5.789999980479479,Intimates,Felina Women's Lily Low Rise Thong,Felina,3,2023-01,4 days 15:41:00,111.68333333333334,
62156,243646,F,Complete,2023-02-20 05:45:37+00:00,2023-02-19 16:46:00+00:00,2023-02-21 02:42:00+00:00,,10.0,4,5.1099999994039536,Tops & Tees,Chemisettes by Anne Modesty Panels No Lace. Choose from 9 colors-Sz SM-XXL,Chemisettes by Anne,1,2023-02,1 days 09:56:00,33.93333333333333,
64395,252457,M,Complete,2023-01-28 00:13:21+00:00,2023-01-30 05:22:00+00:00,2023-02-03 23:23:00+00:00,,10.0,1,5.83000000566244,Socks,Canari Cyclewear Men's Race Cycling Sock,Canari,8,2023-01,4 days 18:01:00,114.01666666666667,
97922,383641,F,Complete,2023-03-17 23:43:03+00:00,2023-03-19 21:45:00+00:00,2023-03-20 18:44:00+00:00,,10.0,1,3.779999986290932,Socks & Hosiery,K. Bell Socks Women's Golf Argyle/stripe 2 Pack Footie Socks,K. Bell,5,2023-03,0 days 20:59:00,20.983333333333334,
119586,468585,M,Complete,2023-05-30 11:55:10+00:00,2023-05-30 19:20:00+00:00,2023-06-03 09:42:00+00:00,,10.0,1,5.750000011175871,Socks,Pact Men's All Over Blue Stripe Crew Sock,PACT,2,2023-05,3 days 14:22:00,86.36666666666666,
120206,471070,M,Complete,2023-06-11 16:53:10+00:00,2023-06-13 07:24:00+00:00,2023-06-18 00:59:00+00:00,,10.0,1,6.350000016391276,Socks,K. Bell Socks Men's All Over Peace Sign Crew Socks,K. Bell,5,2023-06,4 days 17:35:00,113.58333333333333,
120312,471480,M,Complete,2023-01-10 17:06:58+00:00,2023-01-10 23:09:00+00:00,2023-01-15 19:37:00+00:00,,10.0,1,5.610000006854534,Socks,K. Bell Socks Men's Flamingos Crew Socks,K. Bell,5,2023-01,4 days 20:28:00,116.46666666666667,
9784,38266,F,Processing,2023-04-21 10:40:42+00:00,,,,10.0,1,5.049999989569187,Intimates,Fruit of the Loom Women's 4-Pack Cotton Fashion Thongs,Fruit of the Loom,10,2023-04,,,
16188,63353,F,Processing,2023-06-20 00:35:34+00:00,,,,10.0,2,5.540000014007092,Sleep & Lounge,Intimo Women's Micro Fleece Pant,Intimo,8,2023-06,,,
23934,93685,M,Processing,2023-06-29 00:09:49+00:00,,,,10.0,4,4.09000001847744,Active,Mj Soffe Men's Heavy Weight Jersey Short,MJ Soffe,1,2023-06,,,
40717,159216,F,Processing,2023-03-05 07:06:11+00:00,,,,10.0,1,5.160000007599592,Plus,K. Bell Socks Women's 6 Pack Heather Animal Socks,K. Bell,5,2023-03,,,
60502,237222,F,Processing,2023-05-26 10:20:19+00:00,,,,10.0,1,5.669999998062849,Intimates,Serenada No-Wire T-Shirt Bra # 296510,Serenada,3,2023-05,,,
60646,237761,M,Processing,2023-02-03 07:28:56+00:00,,,,10.0,1,5.8500000182539225,Socks,K. Bell Socks Men's Wide Mouth Shark,K. Bell,5,2023-02,,,
62695,245674,F,Processing,2023-06-20 06:59:03+00:00,,,,10.0,1,5.570000000298023,Intimates,Nippies Black Heart Waterproof Self Adhesive Fabric Nipple Cover Pasties,Bristols 6,2,2023-06,,,
78465,307193,F,Processing,2023-05-14 23:44:55+00:00,,,,10.0,1,3.5199999809265137,Socks & Hosiery,AJs Retro Over The Knee Tube Socks,AJs,2,2023-05,,,
